Start,Finish,Steps (count)
11-Jun-2018 00:00,12-Jun-2018 00:00,6842.0
12-Jun-2018 00:00,13-Jun-2018 00:00,8607.0
13-Jun-2018 00:00,14-Jun-2018 00:00,6694.0
14-Jun-2018 00:00,15-Jun-2018 00:00,9733.0
15-Jun-2018 00:00,16-Jun-2018 00:00,13048.0
16-Jun-2018 00:00,17-Jun-2018 00:00,17055.0
17-Jun-2018 00:00,18-Jun-2018 00:00,8245.0
18-Jun-2018 00:00,19-Jun-2018 00:00,7292.0
19-Jun-2018 00:00,20-Jun-2018 00:00,8462.0
20-Jun-2018 00:00,21-Jun-2018 00:00,9797.0
21-Jun-2018 00:00,22-Jun-2018 00:00,12136.0
22-Jun-2018 00:00,23-Jun-2018 00:00,8391.0
23-Jun-2018 00:00,24-Jun-2018 00:00,9744.0
24-Jun-2018 00:00,25-Jun-2018 00:00,12254.0
25-Jun-2018 00:00,26-Jun-2018 00:00,8519.0
26-Jun-2018 00:00,27-Jun-2018 00:00,6740.0
27-Jun-2018 00:00,28-Jun-2018 00:00,11976.0
28-Jun-2018 00:00,29-Jun-2018 00:00,15149.0
29-Jun-2018 00:00,30-Jun-2018 00:00,10796.0
30-Jun-2018 00:00,01-Jul-2018 00:00,13193.0
01-Jul-2018 00:00,02-Jul-2018 00:00,15398.0
02-Jul-2018 00:00,03-Jul-2018 00:00,9343.0
03-Jul-2018 00:00,04-Jul-2018 00:00,8135.0
04-Jul-2018 00:00,05-Jul-2018 00:00,9502.0
05-Jul-2018 00:00,06-Jul-2018 00:00,303.0
06-Jul-2018 00:00,07-Jul-2018 00:00,8851.0
07-Jul-2018 00:00,08-Jul-2018 00:00,14328.0
08-Jul-2018 00:00,09-Jul-2018 00:00,9596.0
09-Jul-2018 00:00,10-Jul-2018 00:00,7359.0
10-Jul-2018 00:00,11-Jul-2018 00:00,7913.0
11-Jul-2018 00:00,12-Jul-2018 00:00,8590.0
12-Jul-2018 00:00,13-Jul-2018 00:00,11255.0
13-Jul-2018 00:00,14-Jul-2018 00:00,17742.0
14-Jul-2018 00:00,15-Jul-2018 00:00,8672.0
15-Jul-2018 00:00,16-Jul-2018 00:00,12366.0
16-Jul-2018 00:00,17-Jul-2018 00:00,5613.0
17-Jul-2018 00:00,18-Jul-2018 00:00,6725.0
18-Jul-2018 00:00,19-Jul-2018 00:00,9321.0
19-Jul-2018 00:00,20-Jul-2018 00:00,10704.0
20-Jul-2018 00:00,21-Jul-2018 00:00,12674.0
21-Jul-2018 00:00,22-Jul-2018 00:00,14924.0
22-Jul-2018 00:00,23-Jul-2018 00:00,11011.0
23-Jul-2018 00:00,24-Jul-2018 00:00,7974.0
24-Jul-2018 00:00,25-Jul-2018 00:00,7085.0
25-Jul-2018 00:00,26-Jul-2018 00:00,11147.0
26-Jul-2018 00:00,27-Jul-2018 00:00,12424.0
27-Jul-2018 00:00,28-Jul-2018 00:00,11253.0
28-Jul-2018 00:00,29-Jul-2018 00:00,10559.0
29-Jul-2018 00:00,30-Jul-2018 00:00,12886.0
30-Jul-2018 00:00,31-Jul-2018 00:00,10416.0
31-Jul-2018 00:00,01-Aug-2018 00:00,11704.0
01-Aug-2018 00:00,02-Aug-2018 00:00,13432.0
02-Aug-2018 00:00,03-Aug-2018 00:00,12827.0
03-Aug-2018 00:00,04-Aug-2018 00:00,11365.0
04-Aug-2018 00:00,05-Aug-2018 00:00,10448.0
05-Aug-2018 00:00,06-Aug-2018 00:00,11504.0
06-Aug-2018 00:00,07-Aug-2018 00:00,11283.0
07-Aug-2018 00:00,08-Aug-2018 00:00,7808.0
08-Aug-2018 00:00,09-Aug-2018 00:00,9967.0
09-Aug-2018 00:00,10-Aug-2018 00:00,12464.0
10-Aug-2018 00:00,11-Aug-2018 00:00,7144.0
11-Aug-2018 00:00,12-Aug-2018 00:00,16392.0
12-Aug-2018 00:00,13-Aug-2018 00:00,9353.0
13-Aug-2018 00:00,14-Aug-2018 00:00,10393.0
14-Aug-2018 00:00,15-Aug-2018 00:00,5896.0
15-Aug-2018 00:00,16-Aug-2018 00:00,5854.0
16-Aug-2018 00:00,17-Aug-2018 00:00,12141.0
17-Aug-2018 00:00,18-Aug-2018 00:00,7579.0
18-Aug-2018 00:00,19-Aug-2018 00:00,8714.0
19-Aug-2018 00:00,20-Aug-2018 00:00,11724.0
20-Aug-2018 00:00,21-Aug-2018 00:00,9263.0
21-Aug-2018 00:00,22-Aug-2018 00:00,9938.0
22-Aug-2018 00:00,23-Aug-2018 00:00,6833.0
23-Aug-2018 00:00,24-Aug-2018 00:00,13815.0
24-Aug-2018 00:00,25-Aug-2018 00:00,8492.0
25-Aug-2018 00:00,26-Aug-2018 00:00,12664.0
26-Aug-2018 00:00,27-Aug-2018 00:00,12980.0
27-Aug-2018 00:00,28-Aug-2018 00:00,5735.0
28-Aug-2018 00:00,29-Aug-2018 00:00,6917.0
29-Aug-2018 00:00,30-Aug-2018 00:00,21465.0
30-Aug-2018 00:00,31-Aug-2018 00:00,11590.0
31-Aug-2018 00:00,01-Sep-2018 00:00,8682.0
01-Sep-2018 00:00,02-Sep-2018 00:00,13521.0
02-Sep-2018 00:00,03-Sep-2018 00:00,11300.0
03-Sep-2018 00:00,04-Sep-2018 00:00,7276.0
04-Sep-2018 00:00,05-Sep-2018 00:00,7284.0
05-Sep-2018 00:00,06-Sep-2018 00:00,5383.0
06-Sep-2018 00:00,07-Sep-2018 00:00,9660.0
07-Sep-2018 00:00,08-Sep-2018 00:00,7532.0
08-Sep-2018 00:00,09-Sep-2018 00:00,13956.0
09-Sep-2018 00:00,10-Sep-2018 00:00,17480.0
10-Sep-2018 00:00,11-Sep-2018 00:00,7190.0
11-Sep-2018 00:00,12-Sep-2018 00:00,5814.0
12-Sep-2018 00:00,13-Sep-2018 00:00,6652.0
13-Sep-2018 00:00,14-Sep-2018 00:00,11336.0
14-Sep-2018 00:00,15-Sep-2018 00:00,7577.0
15-Sep-2018 00:00,16-Sep-2018 00:00,11370.0
16-Sep-2018 00:00,17-Sep-2018 00:00,7598.0
17-Sep-2018 00:00,18-Sep-2018 00:00,4346.0
18-Sep-2018 00:00,19-Sep-2018 00:00,8687.0
19-Sep-2018 00:00,20-Sep-2018 00:00,7330.0
20-Sep-2018 00:00,21-Sep-2018 00:00,9836.0
21-Sep-2018 00:00,22-Sep-2018 00:00,14431.0
22-Sep-2018 00:00,23-Sep-2018 00:00,12141.0
23-Sep-2018 00:00,24-Sep-2018 00:00,13905.0
24-Sep-2018 00:00,25-Sep-2018 00:00,9397.0
25-Sep-2018 00:00,26-Sep-2018 00:00,16940.0
26-Sep-2018 00:00,27-Sep-2018 00:00,13126.0
27-Sep-2018 00:00,28-Sep-2018 00:00,14937.0
28-Sep-2018 00:00,29-Sep-2018 00:00,16981.0
29-Sep-2018 00:00,30-Sep-2018 00:00,13181.0
30-Sep-2018 00:00,01-Oct-2018 00:00,13627.0
01-Oct-2018 00:00,02-Oct-2018 00:00,3072.0
02-Oct-2018 00:00,03-Oct-2018 00:00,12125.0
03-Oct-2018 00:00,04-Oct-2018 00:00,10636.0
04-Oct-2018 00:00,05-Oct-2018 00:00,10936.0
05-Oct-2018 00:00,06-Oct-2018 00:00,7735.0
06-Oct-2018 00:00,07-Oct-2018 00:00,10506.0
07-Oct-2018 00:00,08-Oct-2018 00:00,13748.0
08-Oct-2018 00:00,09-Oct-2018 00:00,12392.0
09-Oct-2018 00:00,10-Oct-2018 00:00,5035.0
10-Oct-2018 00:00,11-Oct-2018 00:00,5035.0
11-Oct-2018 00:00,12-Oct-2018 00:00,12356.0
12-Oct-2018 00:00,13-Oct-2018 00:00,5963.0
13-Oct-2018 00:00,14-Oct-2018 00:00,12523.0
14-Oct-2018 00:00,15-Oct-2018 00:00,20211.0
15-Oct-2018 00:00,16-Oct-2018 00:00,8066.0
16-Oct-2018 00:00,17-Oct-2018 00:00,7584.0
17-Oct-2018 00:00,18-Oct-2018 00:00,7759.0
18-Oct-2018 00:00,19-Oct-2018 00:00,12466.0
19-Oct-2018 00:00,20-Oct-2018 00:00,15243.0
20-Oct-2018 00:00,21-Oct-2018 00:00,9942.0
21-Oct-2018 00:00,22-Oct-2018 00:00,12260.0
22-Oct-2018 00:00,23-Oct-2018 00:00,7048.0
23-Oct-2018 00:00,24-Oct-2018 00:00,9471.0
24-Oct-2018 00:00,25-Oct-2018 00:00,6550.0
25-Oct-2018 00:00,26-Oct-2018 00:00,8977.0
26-Oct-2018 00:00,27-Oct-2018 00:00,9383.0
27-Oct-2018 00:00,28-Oct-2018 00:00,4659.0
28-Oct-2018 00:00,29-Oct-2018 00:00,11300.0
29-Oct-2018 00:00,30-Oct-2018 00:00,9545.0
30-Oct-2018 00:00,31-Oct-2018 00:00,6856.0
31-Oct-2018 00:00,01-Nov-2018 00:00,10382.0
01-Nov-2018 00:00,02-Nov-2018 00:00,11758.0
02-Nov-2018 00:00,03-Nov-2018 00:00,8370.0
03-Nov-2018 00:00,04-Nov-2018 00:00,6092.0
04-Nov-2018 00:00,05-Nov-2018 00:00,8946.0
05-Nov-2018 00:00,06-Nov-2018 00:00,13013.0
06-Nov-2018 00:00,07-Nov-2018 00:00,12787.0
07-Nov-2018 00:00,08-Nov-2018 00:00,6066.0
08-Nov-2018 00:00,09-Nov-2018 00:00,6410.0
09-Nov-2018 00:00,10-Nov-2018 00:00,7122.0
10-Nov-2018 00:00,11-Nov-2018 00:00,9834.0
11-Nov-2018 00:00,12-Nov-2018 00:00,11229.0
12-Nov-2018 00:00,13-Nov-2018 00:00,6663.0
13-Nov-2018 00:00,14-Nov-2018 00:00,5909.0
14-Nov-2018 00:00,15-Nov-2018 00:00,5055.0
15-Nov-2018 00:00,16-Nov-2018 00:00,8870.0
16-Nov-2018 00:00,17-Nov-2018 00:00,9275.0
17-Nov-2018 00:00,18-Nov-2018 00:00,11229.0
18-Nov-2018 00:00,19-Nov-2018 00:00,8402.0
19-Nov-2018 00:00,20-Nov-2018 00:00,12199.0
20-Nov-2018 00:00,21-Nov-2018 00:00,7303.0
21-Nov-2018 00:00,22-Nov-2018 00:00,7124.0
22-Nov-2018 00:00,23-Nov-2018 00:00,9285.0
23-Nov-2018 00:00,24-Nov-2018 00:00,5994.0
24-Nov-2018 00:00,25-Nov-2018 00:00,9707.0
25-Nov-2018 00:00,26-Nov-2018 00:00,9289.0
26-Nov-2018 00:00,27-Nov-2018 00:00,9664.0
27-Nov-2018 00:00,28-Nov-2018 00:00,7807.0
28-Nov-2018 00:00,29-Nov-2018 00:00,5974.0
29-Nov-2018 00:00,30-Nov-2018 00:00,8407.0
30-Nov-2018 00:00,01-Dec-2018 00:00,9537.0
01-Dec-2018 00:00,02-Dec-2018 00:00,11087.0
02-Dec-2018 00:00,03-Dec-2018 00:00,10102.0
03-Dec-2018 00:00,04-Dec-2018 00:00,13710.0
04-Dec-2018 00:00,05-Dec-2018 00:00,9480.0
05-Dec-2018 00:00,06-Dec-2018 00:00,12841.0
06-Dec-2018 00:00,07-Dec-2018 00:00,14121.0
07-Dec-2018 00:00,08-Dec-2018 00:00,10920.0
08-Dec-2018 00:00,09-Dec-2018 00:00,9985.0
09-Dec-2018 00:00,10-Dec-2018 00:00,8865.0
10-Dec-2018 00:00,11-Dec-2018 00:00,8069.0
11-Dec-2018 00:00,12-Dec-2018 00:00,6430.0
12-Dec-2018 00:00,13-Dec-2018 00:00,8171.0
13-Dec-2018 00:00,14-Dec-2018 00:00,8734.0
14-Dec-2018 00:00,15-Dec-2018 00:00,7389.0
15-Dec-2018 00:00,16-Dec-2018 00:00,10002.0
16-Dec-2018 00:00,17-Dec-2018 00:00,10259.0
17-Dec-2018 00:00,18-Dec-2018 00:00,7575.0
18-Dec-2018 00:00,19-Dec-2018 00:00,7848.0
19-Dec-2018 00:00,20-Dec-2018 00:00,4359.0
20-Dec-2018 00:00,21-Dec-2018 00:00,12094.0
21-Dec-2018 00:00,22-Dec-2018 00:00,12933.0
22-Dec-2018 00:00,23-Dec-2018 00:00,8597.0
23-Dec-2018 00:00,24-Dec-2018 00:00,9179.0
24-Dec-2018 00:00,25-Dec-2018 00:00,13622.0
25-Dec-2018 00:00,26-Dec-2018 00:00,8005.0
26-Dec-2018 00:00,27-Dec-2018 00:00,10595.0
27-Dec-2018 00:00,28-Dec-2018 00:00,11193.0
28-Dec-2018 00:00,29-Dec-2018 00:00,11200.0
29-Dec-2018 00:00,30-Dec-2018 00:00,13619.0
30-Dec-2018 00:00,31-Dec-2018 00:00,9709.0
31-Dec-2018 00:00,01-Jan-2019 00:00,11159.0
01-Jan-2019 00:00,02-Jan-2019 00:00,8902.0
02-Jan-2019 00:00,03-Jan-2019 00:00,9258.0
03-Jan-2019 00:00,04-Jan-2019 00:00,11122.0
04-Jan-2019 00:00,05-Jan-2019 00:00,0.0
05-Jan-2019 00:00,06-Jan-2019 00:00,0.0
06-Jan-2019 00:00,07-Jan-2019 00:00,0.0
